NAME,STATE,COUNTY,CITY,MAX_VOLT,MIN_VOLT,LINES,LATITUDE,LONGITUDE,LON,LAT
UNKNOWN125063,KY,GRANT,DRY RIDGE,69,69,2,38.72427,-84.689467,-84.68946700000001,38.724270000000004
UNKNOWN125278,KY,CARROLL,GHENT,345,345,1,38.71972396,-85.07868294,-85.07868294000001,38.719723959999996
UNKNOWN125279,KY,CARROLL,GHENT,138,138,2,38.70368703,-85.10591845,-85.10591845,38.70368703
UNKNOWN125280,KY,GALLATIN,GHENT,138,138,1,38.75081651,-85.00696032,-85.00696032,38.75081651
GALLATIN,KY,GALLATIN,GHENT,345,138,2,38.75996177,-85.00188588,-85.00188587999999,38.75996176999998
UNKNOWN124508,IN,MARION,INDIANAPOLIS,138,138,3,39.64274633,-86.1122564,-86.11225639999999,39.64274633
UNKNOWN125282,KY,GALLATIN,GHENT,69,69,1,38.770997,-84.966929,-84.966929,38.770997
CENTER,IN,MARION,INDIANAPOLIS,138,138,6,39.74912331,-86.16598642,-86.16598642,39.749123309999995
UNKNOWN125283,KY,GALLATIN,WARSAW,69,69,3,38.77465197,-84.89707241,-84.89707240999999,38.77465197
UNKNOWN124510,IN,MARION,INDIANAPOLIS,138,-999999,5,39.71174305,-86.19627636,-86.19627636,39.711743049999995
UNKNOWN125284,KY,GALLATIN,SPARTA,69,69,1,38.68363236,-84.8983569,-84.8983569,38.683632360000004
MUNK,KY,GALLATIN,VERONA,69,69,2,38.784846,-84.714839,-84.714839,38.784845999999995
UNKNOWN125064,KY,GRANT,WILLIAMSTOWN,69,69,3,38.645204,-84.590958,-84.590958,38.645203999999985
UNKNOWN125065,KY,GRANT,WILLIAMSTOWN,69,69,2,38.651332,-84.571837,-84.571837,38.651332000000004
UNKNOWN125066,KY,SPENCER,FISHERVILLE,161,161,1,38.113503,-85.371865,-85.371865,38.113503
UNKNOWN125067,KY,ROCKCASTLE,MOUNT VERNON,69,69,1,37.331759,-84.257448,-84.257448,37.331759
UNKNOWN125068,KY,ROCKCASTLE,MOUNT VERNON,69,69,1,37.356494,-84.352653,-84.352653,37.356494
UNKNOWN125069,KY,ROCKCASTLE,MOUNT VERNON,69,69,1,37.353965,-84.36699,-84.36698999999999,37.353964999999995
UNKNOWN124511,IN,MARION,INDIANAPOLIS,138,-999999,3,39.71413882,-86.19267806,-86.19267806,39.714138819999995
UNKNOWN124512,IN,MARION,INDIANAPOLIS,138,138,2,39.72507959,-86.19499209,-86.19499209,39.72507958999999
UNKNOWN124513,IN,MARION,INDIANAPOLIS,138,-999999,4,39.76269587,-86.17121013,-86.17121013,39.76269587
UNKNOWN124514,IN,MARION,INDIANAPOLIS,138,138,3,39.74372889,-86.18003614,-86.18003614,39.74372889
UNKNOWN124515,IN,MARION,INDIANAPOLIS,-999999,-999999,3,39.71423369,-86.19548023,-86.19548023000002,39.71423368999999
UNKNOWN124516,IN,MARION,INDIANAPOLIS,-999999,-999999,0,39.70192554,-86.19721338,-86.19721338,39.70192554
UNKNOWN124517,IN,MARION,INDIANAPOLIS,138,138,2,39.77375906,-86.19753704,-86.19753704000001,39.77375905999999
UNKNOWN124518,IN,MARION,INDIANAPOLIS,-999999,-999999,0,39.78259876,-86.18569962,-86.18569962,39.78259875999999
UNKNOWN124519,IN,MARION,INDIANAPOLIS,-999999,-999999,0,39.7526818,-86.18559879,-86.18559879,39.75268179999999
UNKNOWN124520,IN,MARION,CAMBY,138,138,2,39.66865252,-86.30353582,-86.30353582000001,39.66865252000001
UNKNOWN124521,IN,MARION,INDIANAPOLIS,138,-999999,5,39.73624587,-86.21102786,-86.21102786,39.73624587
UNKNOWN124522,IN,MARION,INDIANAPOLIS,-999999,-999999,1,39.73524783,-86.21229467,-86.21229467,39.73524783
UNKNOWN124523,IN,MARION,INDIANAPOLIS,138,-999999,4,39.78088041,-86.22868366,-86.22868366000002,39.78088041
UNKNOWN124524,IN,MARION,INDIANAPOLIS,138,138,2,39.76556605,-86.13395303,-86.13395303000001,39.765566050000004
UNKNOWN124525,IN,MARION,INDIANAPOLIS,138,138,3,39.78142139,-86.14408542,-86.14408542000001,39.78142139
UNKNOWN128120,IN,WABASH,WABASH,-999999,-999999,0,40.79685261,-85.86694573,-85.86694573,40.796852609999995
UNKNOWN128121,IN,WABASH,WABASH,-999999,-999999,0,40.79478248,-85.87480985,-85.87480985,40.79478248000001
UNKNOWN128122,IN,WABASH,LAGRO,-999999,-999999,0,40.86961238,-85.70428575,-85.70428575,40.86961238
UNKNOWN128123,IN,WABASH,WABASH,-999999,-999999,0,40.83263754,-85.73723782,-85.73723782,40.83263754
UNKNOWN128124,IN,MIAMI,DENVER,-999999,-999999,0,40.89522864,-86.05575729,-86.05575729,40.89522864
UNKNOWN128125,IN,HOWARD,KOKOMO,-999999,-999999,0,40.48334513,-86.13156578,-86.13156578000002,40.48334512999998
UNKNOWN127667,IN,HAMILTON,NOBLESVILLE,138,138,1,40.07404853,-85.86354198,-85.86354198,40.074048529999985
UNKNOWN128126,IN,HOWARD,KOKOMO,-999999,-999999,1,40.49160662,-86.10259346,-86.10259346,40.49160662
UNKNOWN128127,IN,HOWARD,KOKOMO,138,-999999,3,40.45784088,-86.09909566,-86.09909566,40.45784087999999
UNKNOWN128128,IN,HOWARD,KOKOMO,-999999,-999999,0,40.44152967,-86.11207562,-86.11207562,40.441529669999994
UNKNOWN128129,IN,HOWARD,KOKOMO,-999999,-999999,0,40.45713894,-86.11645382,-86.11645382,40.45713894000001
UNKNOWN128130,IN,HOWARD,KOKOMO,-999999,-999999,0,40.47131101,-86.16020656,-86.16020655999999,40.47131101
UNKNOWN128131,IN,HOWARD,KOKOMO,-999999,-999999,0,40.4692028,-86.16018276,-86.16018276,40.46920279999999
UNKNOWN128132,IN,HOWARD,KOKOMO,-999999,-999999,0,40.48258711,-86.11290771,-86.11290771,40.48258710999999
UNKNOWN128133,IN,HUNTINGTON,ANDREWS,-999999,-999999,0,40.86082068,-85.59938269,-85.59938269,40.860820679999996
UNKNOWN128134,IN,HUNTINGTON,HUNTINGTON,138,138,2,40.85967854,-85.53057677,-85.53057677,40.85967853999998
UNKNOWN128135,IN,HUNTINGTON,HUNTINGTON,-999999,-999999,0,40.89232637,-85.45226571,-85.45226571000002,40.89232636999999
UNKNOWN128136,IN,HUNTINGTON,HUNTINGTON,-999999,-999999,0,40.90288166,-85.4522086,-85.4522086,40.90288165999999
UNKNOWN128137,IN,HUNTINGTON,HUNTINGTON,-999999,-999999,0,40.90251046,-85.50824491,-85.50824490999999,40.90251046
UNKNOWN128138,IN,WABASH,NORTH MANCHESTER,-999999,-999999,0,40.98666313,-85.76507886,-85.76507886,40.98666313
UNKNOWN128139,IN,WABASH,NORTH MANCHESTER,-999999,-999999,0,40.99791719,-85.7817684,-85.7817684,40.997917189999995
UNKNOWN128140,IN,WABASH,NORTH MANCHESTER,-999999,-999999,0,41.00626196,-85.78427457,-85.78427457,41.00626195999999
UNKNOWN128141,IN,KOSCIUSKO,WARSAW,-999999,-999999,0,41.2925504,-85.85697505,-85.85697505,41.2925504
UNKNOWN128142,IN,KOSCIUSKO,WARSAW,-999999,-999999,0,41.27674721,-85.86744348,-85.86744348,41.27674721
UNKNOWN128143,IN,KOSCIUSKO,WARSAW,-999999,-999999,0,41.28446023,-85.85155612,-85.85155612,41.28446022999999
UNKNOWN128144,IN,KOSCIUSKO,WARSAW,-999999,-999999,0,41.24101103,-85.85568151,-85.85568151,41.241011029999996
UNKNOWN127564,IN,POSEY,MT VERNON,138,69,7,37.93387001,-87.90750388,-87.90750388,37.93387000999999
UNKNOWN127889,IN,VANDERBURGH,EVANSVILLE,-999999,-999999,0,37.97459546,-87.60180491,-87.60180491,37.974595459999996
UNKNOWN128158,KY,MERCER,SALVISA,69,69,1,37.934715,-84.871968,-84.871968,37.93471499999999
UNKNOWN128159,KY,MERCER,HARRODSBURG,69,69,1,37.81725014,-84.74054671,-84.74054671,37.81725013999999
UNKNOWN128161,KY,MERCER,HARRODSBURG,69,69,1,37.76450047,-84.84384204,-84.84384204000001,37.76450047
UNKNOWN128162,KY,MERCER,HARRODSBURG,69,69,1,37.78012957,-84.84769153,-84.84769152999999,37.78012956999999
UNKNOWN128163,KY,MERCER,HARRODSBURG,69,69,2,37.77941478,-84.841464,-84.841464,37.77941477999999
UNKNOWN128164,KY,MERCER,HARRODSBURG,-999999,-999999,1,37.757201,-84.827703,-84.82770300000001,37.757201
BROWN PLANT,KY,MERCER,HARRODSBURG,345,138,14,37.79328176,-84.71647181,-84.71647181,37.79328176
UNKNOWN128166,KY,MERCER,LANCASTER,138,138,6,37.78730739,-84.7135766,-84.7135766,37.78730739
UNKNOWN128167,KY,MERCER,HAZLE TWP,138,69,9,37.786386,-84.7073,-84.7073,37.78638599999999
UNKNOWN125494,KY,PULASKI,SOMERSET,69,69,1,37.06080633,-84.67282951,-84.67282951,37.060806329999984
UNKNOWN125709,KY,HENRY,EMINENCE,69,69,3,38.366438,-85.196434,-85.19643399999998,38.36643800000001
UNKNOWN127786,IN,DAVIESS,WASHINGTON,69,69,1,38.63849206,-87.22365472,-87.22365472,38.63849206
UNKNOWN128019,IN,LAKE,GARY,-999999,-999999,0,41.61748712,-87.2324954,-87.2324954,41.61748712000001
UNKNOWN125710,KY,HENRY,SMITHFIELD,69,69,1,38.404018,-85.289988,-85.289988,38.404018000000015
UNKNOWN125495,KY,PULASKI,SCIENCE HILL,-999999,-999999,1,37.19077866,-84.62568703,-84.62568703,37.19077866000001
UNKNOWN127787,IN,KNOX,DECKER,69,69,1,38.52430167,-87.52527896,-87.52527896000001,38.52430167
UNKNOWN128020,IN,PORTER,PORTAGE,-999999,-999999,1,41.6322612,-87.17257582,-87.17257581999999,41.63226120000001
UNKNOWN127668,IN,HAMILTON,NOBLESVILLE,69,69,1,40.06934918,-86.09094667,-86.09094667,40.06934918
UNKNOWN125711,KY,HENRY,CAMPBELLSBURG,69,69,1,38.53043549,-85.18530773,-85.18530773,38.53043549
UNKNOWN127565,IN,POSEY,MT VERNON,69,69,2,37.9781842,-87.71593109,-87.71593109000001,37.978184199999994
UNKNOWN128021,IN,PORTER,BURNS HARBOR,138,138,2,41.60989816,-87.12915354,-87.12915354000002,41.60989816
UNKNOWN127788,IN,PIKE,PETERSBURG,69,69,1,38.4699612,-87.35110292,-87.35110292,38.46996119999999
UNKNOWN127669,IN,HAMILTON,NOBLESVILLE,69,69,1,40.06976558,-86.09058975,-86.09058975,40.06976558
UNKNOWN125496,KY,PULASKI,SCIENCE HILL,161,-999999,4,37.1890476,-84.62686129,-84.62686128999998,37.1890476
UNKNOWN125497,KY,PULASKI,SOMERSET,69,69,3,37.23274396,-84.45384728,-84.45384728,37.23274395999999
UNKNOWN125498,KY,PULASKI,SOMERSET,69,69,1,36.99827834,-84.39587554,-84.39587554,36.99827834
UNKNOWN125499,KY,PULASKI,SOMERSET,69,69,1,37.17149244,-84.48135905,-84.48135905,37.17149244000001
UNKNOWN125712,KY,HENRY,EMINENCE,69,69,2,38.42459179,-85.15247828,-85.15247828,38.42459179
UNKNOWN125500,KY,PULASKI,SOMERSET,69,69,2,37.160185,-84.478911,-84.478911,37.160185000000006
UNKNOWN127890,IN,VANDERBURGH,EVANSVILLE,69,69,1,37.99246081,-87.57782149,-87.57782149,37.992460810000004
UNKNOWN127789,IN,CRAWFORD,ECKERTY,161,69,7,38.3241016,-86.59938753,-86.59938753,38.3241016
UNKNOWN127891,IN,VANDERBURGH,EVANSVILLE,69,69,2,37.97283107,-87.57618228,-87.57618228,37.97283106999999
UNKNOWN128022,IN,LAKE,GARY,-999999,-999999,0,41.59137461,-87.29746594,-87.29746593999998,41.59137461000001
UNKNOWN127566,IN,POSEY,MOUNT VERNON,138,-999999,3,37.9405258,-87.90776193,-87.90776193,37.94052579999999
UNKNOWN125501,KY,PULASKI,SOMERSET,69,69,1,37.04976302,-84.57410297,-84.57410297,37.04976301999999
UNKNOWN125713,KY,ANDERSON,CHAPLIN,69,69,1,37.92005,-85.146019,-85.14601899999998,37.920049999999996
UNKNOWN127670,IN,HAMILTON,NOBLESVILLE,69,69,2,40.04726183,-86.0153619,-86.01536189999999,40.04726182999999
UNKNOWN127671,IN,HAMILTON,NOBLESVILLE,69,69,2,40.0387612,-86.00469954,-86.00469954,40.03876119999999
UNKNOWN128023,IN,PORTER,CHESTERTON,138,138,1,41.56505024,-87.04470492,-87.04470492,41.56505024
UNKNOWN125502,KY,PULASKI,SOMERSET,69,69,3,37.109981,-84.62109,-84.62108999999998,37.10998099999999
UNKNOWN127790,IN,DUBOIS,JASPER,161,69,5,38.44928708,-86.93011139,-86.93011139,38.44928707999999
HIRSCH ROAD,IN,VANDERBURGH,EVANSVILLE,69,69,2,38.02014086,-87.48315397,-87.48315397,38.020140860000005
UNKNOWN125714,KY,ANDERSON,LAWRENCEBURG,69,69,2,37.975166,-85.044287,-85.04428700000001,37.975166
UNKNOWN127892,IN,VANDERBURGH,EVANSVILLE,69,69,1,37.97607011,-87.56773757,-87.56773757,37.97607011000001
UNKNOWN125715,KY,ANDERSON,LAWRENCEBURG,69,69,4,37.96173941,-84.93538163,-84.93538163,37.96173941
UNKNOWN127672,IN,HAMILTON,NOBLESVILLE,69,69,1,40.03046736,-86.01624722,-86.01624722,40.030467359999996
UNKNOWN127568,IN,VANDERBURGH,EVANSVILLE,138,69,4,37.99210169,-87.46102899,-87.46102899,37.99210169
UNKNOWN127791,IN,PIKE,PETERSBURG,69,69,2,38.50179831,-87.18410341,-87.18410341,38.50179830999999
UNKNOWN128024,IN,PORTER,VALPARAISO,-999999,-999999,0,41.5134079,-87.0654581,-87.0654581,41.513407900000004
UNKNOWN127893,IN,VANDERBURGH,EVANSVILLE,69,69,1,37.9799177,-87.57045372,-87.57045372,37.979917699999994
UNKNOWN127894,IN,POSEY,POSEYVILLE,69,69,2,38.19096161,-87.78061928,-87.78061928,38.19096161
UNKNOWN127673,IN,HAMILTON,CICERO,69,69,2,40.10153599,-86.014577,-86.014577,40.101535989999995
UNKNOWN125716,KY,ANDERSON,LAWRENCEBURG,69,69,1,38.02473956,-84.95030616,-84.95030616,38.02473956
UNKNOWN127569,IN,WARRICK,NEWBURGH,138,138,2,37.98651114,-87.42014033,-87.42014033000001,37.986511140000005
UNKNOWN128025,IN,LAPORTE,MICHIGAN CITY,-999999,-999999,0,41.66424574,-86.88396691,-86.88396691,41.66424573999999
UNKNOWN127895,IN,WARRICK,NEWBURGH,69,69,2,37.97290502,-87.44541151,-87.44541151,37.97290502
UNKNOWN127792,IN,GREENE,CARLISLE,-999999,-999999,2,38.92987206,-87.24058843,-87.24058842999999,38.92987206
UNKNOWN125717,KY,ANDERSON,LAWRENCEBURG,69,69,1,38.03024607,-84.89117397,-84.89117397,38.03024606999999
ROCKPORT,IN,SPENCER,ROCKPORT,69,-999999,2,37.89190948,-87.05095343,-87.05095342999999,37.89190948
UNKNOWN127674,IN,HAMILTON,NOBLESVILLE,69,69,2,40.01738873,-86.04276489,-86.04276489000002,40.01738873
UNKNOWN127793,IN,DAVIESS,ELNORA,69,69,1,38.87183755,-87.07863198,-87.07863198,38.87183755
UNKNOWN125505,IN,SWITZERLAND,FLORENCE,138,138,1,38.78254992,-84.95333293,-84.95333293000002,38.782549919999994
UNKNOWN128026,IN,LAPORTE,MICHIGAN CITY,-999999,-999999,0,41.67977981,-86.8537054,-86.85370539999998,41.679779809999985
UNKNOWN125718,KY,ANDERSON,LAWRENCEBURG,69,69,1,38.070474,-84.929954,-84.929954,38.070474
BROADVIEW,IN,WARRICK,NEWBURGH,69,69,2,37.97307076,-87.38856489,-87.38856489,37.97307076
UNKNOWN127897,IN,SPENCER,LAMAR,69,69,4,38.04312502,-86.90413695,-86.90413695000001,38.043125020000005
UNKNOWN127675,IN,HAMILTON,CARMEL,69,69,2,39.97478698,-86.12877143,-86.12877143,39.97478698
UNKNOWN127794,IN,ORANGE,WEST BADEN SPRINGS,69,69,2,38.56905622,-86.56753133,-86.56753133,38.56905621999999
UNKNOWN125506,IN,SCOTT,SCOTTSBURG,69,69,2,38.69976895,-85.85533871,-85.85533871000001,38.69976894999999
UNKNOWN128027,IN,LAPORTE,MICHIGAN CITY,-999999,-999999,0,41.71721378,-86.88708005,-86.88708005,41.71721378
UNKNOWN125719,KY,ANDERSON,LAWRENCEBURG,69,69,1,38.078101,-84.861317,-84.861317,38.078101
UNKNOWN127898,IN,SPENCER,CHRISNEY,69,69,2,38.01903654,-87.06928583,-87.06928583,38.019036539999995
UNKNOWN127676,IN,HAMILTON,CARMEL,69,69,2,39.9579285,-86.13895314,-86.13895314000001,39.95792849999999
UNKNOWN127795,IN,ORANGE,WEST BADEN SPRINGS,69,69,1,38.66436187,-86.59032903,-86.59032903000002,38.66436187
UNKNOWN128239,MI,HURON,PIGEON,-999999,-999999,0,43.82649727,-83.23761705,-83.23761704999998,43.82649727
UNKNOWN125507,IN,JACKSON,VALLONIA,69,69,3,38.78445523,-86.10194113,-86.10194112999999,38.78445522999999
UNKNOWN128028,IN,LAPORTE,MICHIGAN CITY,-999999,-999999,0,41.71065539,-86.90842619,-86.90842619000001,41.71065539000001
UNKNOWN125720,KY,OWEN,NEW LIBERTY,138,69,6,38.610391,-84.887713,-84.88771299999999,38.610391
UNKNOWN128029,IN,LAPORTE,LA PORTE,-999999,-999999,0,41.62862942,-86.85720413,-86.85720413,41.62862942
UNKNOWN127796,IN,CRAWFORD,MARENGO,69,69,2,38.37105461,-86.38334759,-86.38334759,38.37105461
UNKNOWN125508,IN,JACKSON,MEDORA,69,69,2,38.81715946,-86.18151584,-86.18151584,38.817159459999985
UNKNOWN127899,IN,SPENCER,ROCKPORT,69,69,1,37.91269526,-87.1191157,-87.1191157,37.91269525999999
UNKNOWN128240,MI,SANILAC,MINDEN CITY,-999999,-999999,0,43.67012894,-82.75856206,-82.75856206,43.670128940000005
UNKNOWN127677,IN,HAMILTON,INDIANAPOLIS,69,69,2,39.9494527,-86.13329034,-86.13329034,39.9494527
UNKNOWN128030,IN,LAKE,GARY,-999999,-999999,0,41.59579227,-87.37758879,-87.37758879,41.59579226999999
UNKNOWN127571,IN,VANDERBURGH,EVANSVILLE,69,69,3,37.99552248,-87.4873985,-87.48739850000001,37.99552247999999
UNKNOWN127797,IN,ORANGE,PAOLI,69,69,1,38.55419633,-86.364022,-86.364022,38.554196329999996
UNKNOWN125509,IN,JENNINGS,NORTH VERNON,-999999,-999999,2,39.00674624,-85.65151966,-85.65151966,39.00674624
UNKNOWN127900,IN,DUBOIS,JASPER,69,69,1,38.37632276,-86.92990596,-86.92990595999999,38.37632275999999
UNKNOWN128241,MI,TUSCOLA,KINGSTON,-999999,-999999,0,43.45644214,-83.18820662,-83.18820661999999,43.45644214000001
UNKNOWN127678,IN,MARION,INDIANAPOLIS,-999999,-999999,2,39.73709779,-86.21165313,-86.21165313,39.737097789999986
UNKNOWN128031,IN,LAKE,HAMMOND,-999999,-999999,1,41.60338682,-87.43656462,-87.43656462,41.60338681999999
UNKNOWN127572,IN,WARRICK,HUNTINGBURG,138,-999999,16,37.91192686,-87.32290283,-87.32290282999999,37.91192686
UNKNOWN127798,IN,ORANGE,HARDINSBURG,69,69,1,38.4487172,-86.36490835,-86.36490835,38.4487172
DEBOIS,IN,DUBOIS,HUNTINGBURG,138,69,7,38.28322981,-86.9988404,-86.99884040000002,38.28322981
UNKNOWN127679,IN,MARION,INDIANAPOLIS,-999999,-999999,0,39.73476377,-86.2106509,-86.2106509,39.734763769999994
UNKNOWN128242,MI,TUSCOLA,CARO,-999999,-999999,0,43.46705116,-83.32735067,-83.32735067,43.46705115999999
UNKNOWN127799,IN,CRAWFORD,ENGLISH,69,69,1,38.20690125,-86.42470286,-86.42470286,38.20690125000001
UNKNOWN128032,IN,LAKE,HAMMOND,-999999,-999999,1,41.60690247,-87.43881321,-87.43881321,41.60690247
UNKNOWN125510,IN,JENNINGS,NORTH VERNON,-999999,-999999,1,38.99945557,-85.72261062,-85.72261062,38.99945557
UNKNOWN127574,IN,DUBOIS,HUNTINGBURG,69,69,1,38.30176789,-87.00313092,-87.00313092,38.301767889999994
UNKNOWN127680,IN,PUTNAM,ROACHDALE,-999999,-999999,1,39.8343297,-86.81472128,-86.81472128,39.834329700000005
UNKNOWN128243,MI,GRATIOT,SAINT LOUIS,-999999,-999999,1,43.41248569,-84.60839933,-84.60839933000001,43.41248568999999
UNKNOWN127800,IN,CRAWFORD,LEAVENWORTH,69,69,1,38.23565156,-86.34130584,-86.34130584,38.23565156
UNKNOWN128033,IN,LAKE,HAMMOND,-999999,-999999,0,41.61077219,-87.499563,-87.499563,41.61077218999999
UNKNOWN125511,IN,RIPLEY,OSGOOD,138,138,1,39.12547224,-85.28477113,-85.28477113000001,39.12547223999999
UNKNOWN127575,IN,SPENCER,BOONVILLE,69,69,1,38.00423583,-87.17275793,-87.17275793,38.004235830000006
UNKNOWN127576,IN,WARRICK,BOONVILLE,69,69,1,37.98941934,-87.28448573,-87.28448572999999,37.98941934
UNKNOWN128244,MI,MONTCALM,RICHLAND TWP,-999999,-999999,2,43.40051279,-84.91189257,-84.91189257,43.40051279
UNKNOWN127681,IN,PUTNAM,ROACHDALE,-999999,-999999,2,39.85170333,-86.80326438,-86.80326438,39.85170333
UNKNOWN125512,IN,RIPLEY,VERSAILLES,69,69,1,39.04611061,-85.26412877,-85.26412877,39.04611060999999
UNKNOWN128034,IN,LAKE,HAMMOND,-999999,-999999,0,41.5731306,-87.51743751,-87.51743751,41.57313059999999
UNKNOWN127801,IN,SPENCER,EVANSTON,161,69,10,38.00280529,-86.87321477,-86.87321476999999,38.00280529
UNKNOWN127577,IN,WARRICK,NEWBURGH,69,69,2,38.01354469,-87.37312898,-87.37312898,38.01354469
UNKNOWN128245,MI,MONTCALM,RICHLAND TWP,-999999,-999999,0,43.40116297,-84.91224196,-84.91224196,43.401162969999994
UNKNOWN125513,IN,SWITZERLAND,VEVAY,69,69,2,38.87583953,-85.18385801,-85.18385801,38.875839529999986
UNKNOWN128035,IN,LAKE,MUNSTER,-999999,-999999,0,41.57199917,-87.51819774,-87.51819774,41.571999169999984
UNKNOWN127802,IN,SPENCER,GRANDVIEW,138,-999999,3,37.94414562,-86.99846871,-86.99846871,37.94414562
UNKNOWN127578,IN,SPENCER,CHRISNEY,69,69,2,38.00358084,-87.03692878,-87.03692878,38.003580840000005
VESTABURG,MI,MONTCALM,RICHLAND TWP,138,-999999,3,43.40137537,-84.91427412,-84.91427412,43.40137537
UNKNOWN127579,IN,WARRICK,BOONVILLE,69,69,2,38.04198547,-87.22280441,-87.22280441,38.041985469999986
UNKNOWN127803,IN,SPENCER,TROY,161,69,5,38.0172156,-86.79418048,-86.79418048,38.0172156
UNKNOWN128036,IN,LAKE,MUNSTER,-999999,-999999,0,41.56623492,-87.50860733,-87.50860732999999,41.56623491999999
UNKNOWN128247,MI,NEWAYGO,NEWAYGO,-999999,-999999,2,43.48659084,-85.6296579,-85.6296579,43.48659084
UNKNOWN125514,IN,RIPLEY,DILLSBORO,69,69,1,39.05225015,-85.15150602,-85.15150602,39.05225014999999
UNKNOWN127682,IN,PUTNAM,GREENCASTLE,-999999,-999999,1,39.64912016,-86.81548631,-86.81548631000001,39.649120159999995
UNKNOWN127580,IN,WARRICK,CHANDLER,69,69,1,38.09261004,-87.35888178,-87.35888177999999,38.092610040000004
UNKNOWN127804,IN,PERRY,BRISTOW,161,161,2,38.13699876,-86.71587448,-86.71587448,38.13699875999998
UNKNOWN127805,IN,PERRY,TELL CITY,69,69,2,37.98465235,-86.77058633,-86.77058633,37.98465234999999
UNKNOWN128037,IN,LAKE,DYER,-999999,-999999,0,41.50768236,-87.49262781,-87.49262781,41.50768235999999
UNKNOWN128248,MI,OTTAWA,GRAND HAVEN,-999999,-999999,0,43.05982369,-86.2377029,-86.2377029,43.05982368999999
UNKNOWN125515,IN,JENNINGS,NORTH VERNON,69,69,2,39.01433701,-85.57454212,-85.57454212,39.014337010000006
UNKNOWN127683,IN,PUTNAM,GREENCASTLE,-999999,-999999,1,39.65101183,-86.80517135,-86.80517135,39.651011829999995
UNKNOWN127581,IN,WARRICK,BOONVILLE,69,69,1,38.04041362,-87.2581027,-87.2581027,38.040413619999995
UNKNOWN127684,IN,PUTNAM,COATESVILLE,-999999,-999999,1,39.72382036,-86.70611617,-86.70611617,39.72382035999999
UNKNOWN128249,MI,OTTAWA,POLKTON TWP,-999999,-999999,0,43.04741035,-85.95612107,-85.95612107,43.04741034999999
UNKNOWN127582,IN,SPENCER,CHRISNEY,-999999,-999999,2,37.98525059,-87.02241009,-87.02241009,37.98525059
UNKNOWN127685,IN,PUTNAM,COATESVILLE,-999999,-999999,2,39.67909244,-86.71531517,-86.71531517,39.679092440000005
UNKNOWN128250,MI,OTTAWA,WEST OLIVE,345,-999999,2,42.91249091,-86.20084895,-86.20084895,42.912490909999995
UNKNOWN127583,IN,WARRICK,NEWBURGH,138,69,6,37.91076355,-87.32586095,-87.32586095,37.91076355
UNKNOWN125516,IN,JENNINGS,NORTH VERNON,69,69,1,39.10309452,-85.57342509,-85.57342509000001,39.10309451999999
UNKNOWN128038,IN,LAKE,GRIFFITH,-999999,-999999,0,41.5181157,-87.44318201,-87.44318201,41.518115699999996
UNKNOWN127806,IN,PERRY,TELL CITY,69,69,2,37.97594019,-86.73354597,-86.73354597,37.975940189999996
UNKNOWN128251,MI,OTTAWA,ZEELAND,138,-999999,2,42.82815041,-86.00230954,-86.00230954000001,42.82815040999999
UNKNOWN127807,IN,PERRY,TELL CITY,69,69,1,37.96000021,-86.73236037,-86.73236036999998,37.96000020999998
UNKNOWN128039,IN,LAKE,SCHERERVILLE,-999999,-999999,0,41.50868447,-87.44894269,-87.44894269,41.50868447
UNKNOWN125517,IN,DECATUR,GREENSBURG,69,69,1,39.26906309,-85.3472091,-85.3472091,39.26906309000001
UNKNOWN128252,MI,IONIA,LYONS,-999999,-999999,0,42.95226358,-84.90155721,-84.90155721,42.95226358
UNKNOWN127686,IN,PUTNAM,CLOVERDALE,-999999,-999999,0,39.52904173,-86.8089046,-86.8089046,39.52904172999999
UNKNOWN127808,IN,PERRY,TELL CITY,69,69,3,37.95500768,-86.77406638,-86.77406638,37.95500768000001
UNKNOWN127936,IN,KOSCIUSKO,WARSAW,-999999,-999999,0,41.23807985,-85.88662996,-85.88662996000001,41.23807985
UNKNOWN128040,IN,LAKE,SAINT JOHN,-999999,-999999,0,41.43237198,-87.4887552,-87.4887552,41.43237198
LAPORTE JUNCTION,IN,LAPORTE,MICHIGAN CITY,138,69,3,41.71862199,-86.75884617,-86.75884617,41.71862199
LIQUID CARBONIC,IN,LAPORTE,LA PORTE,69,69,1,41.6506001,-86.74221659,-86.74221659,41.6506001
UNKNOWN128043,IN,LAPORTE,LA PORTE,138,138,1,41.72258514,-86.7354954,-86.7354954,41.72258513999999
UNKNOWN128044,IN,LAPORTE,MICHIGAN CITY,-999999,-999999,0,41.71345991,-86.84421496,-86.84421496000002,41.71345990999999
UNKNOWN128045,IN,LAPORTE,MICHIGAN CITY,-999999,-999999,0,41.71256761,-86.85347106,-86.85347106,41.71256761
UNKNOWN128046,IN,LAPORTE,MICHIGAN CITY,-999999,-999999,0,41.70566789,-86.84616184,-86.84616183999998,41.70566789
UNKNOWN128047,IN,LAPORTE,MICHIGAN CITY,-999999,-999999,0,41.69343974,-86.87400512,-86.87400512,41.69343974000001
UNKNOWN128048,IN,LAPORTE,WESTVILLE,-999999,-999999,0,41.53794593,-86.90259821,-86.90259821,41.537945929999985
UNKNOWN128049,IN,LAPORTE,WESTVILLE,-999999,-999999,0,41.52914499,-86.90461862,-86.90461862,41.52914499
